[LOG] time=4.51269s, world_size=1, ep_per_proc=1000, epsilon=0.989455, eval_avg_score=2091.44
[LOG] time=339.315s, world_size=1, ep_per_proc=35000, epsilon=0.630566, eval_avg_score=3350.6
[LOG] time=353.421s, world_size=1, ep_per_proc=36000, epsilon=0.620011, eval_avg_score=3315.12
[LOG] time=367.706s, world_size=1, ep_per_proc=37000, epsilon=0.609455, eval_avg_score=3426.64
[LOG] time=382.16s, world_size=1, ep_per_proc=38000, epsilon=0.598899, eval_avg_score=3805.96
[LOG] time=397.196s, world_size=1, ep_per_proc=39000, epsilon=0.588344, eval_avg_score=3757.68
[LOG] time=412.581s, world_size=1, ep_per_proc=40000, epsilon=0.577788, eval_avg_score=3881.88
[LOG] time=428.309s, world_size=1, ep_per_proc=41000, epsilon=0.567233, eval_avg_score=3688.72
[LOG] time=444.281s, world_size=1, ep_per_proc=42000, epsilon=0.556677, eval_avg_score=3677.2
[LOG] time=460.095s, world_size=1, ep_per_proc=43000, epsilon=0.546122, eval_avg_score=3852.84
[LOG] time=476.71s, world_size=1, ep_per_proc=44000, epsilon=0.535566, eval_avg_score=3941.04
[LOG] time=492.917s, world_size=1, ep_per_proc=45000, epsilon=0.525011, eval_avg_score=3556.12
[LOG] time=509.463s, world_size=1, ep_per_proc=46000, epsilon=0.514455, eval_avg_score=3810.56
[LOG] time=526.284s, world_size=1, ep_per_proc=47000, epsilon=0.503899, eval_avg_score=4267.52
[LOG] time=543.735s, world_size=1, ep_per_proc=48000, epsilon=0.493344, eval_avg_score=3947.24
[LOG] time=561.462s, world_size=1, ep_per_proc=49000, epsilon=0.482788, eval_avg_score=4077.88
[LOG] time=579.754s, world_size=1, ep_per_proc=50000, epsilon=0.472233, eval_avg_score=4015.92
[LOG] time=598.268s, world_size=1, ep_per_proc=51000, epsilon=0.461677, eval_avg_score=3820.72
[LOG] time=617.249s, world_size=1, ep_per_proc=52000, epsilon=0.451122, eval_avg_score=4209.56
[LOG] time=636.659s, world_size=1, ep_per_proc=53000, epsilon=0.440566, eval_avg_score=3899.76
[LOG] time=656.36s, world_size=1, ep_per_proc=54000, epsilon=0.430011, eval_avg_score=3957.36
[LOG] time=676.561s, world_size=1, ep_per_proc=55000, epsilon=0.419455, eval_avg_score=3969.44
[LOG] time=697.225s, world_size=1, ep_per_proc=56000, epsilon=0.408899, eval_avg_score=4112.44
[LOG] time=718.563s, world_size=1, ep_per_proc=57000, epsilon=0.398344, eval_avg_score=4159.8
[LOG] time=740.43s, world_size=1, ep_per_proc=58000, epsilon=0.387788, eval_avg_score=4207.12
[LOG] time=762.511s, world_size=1, ep_per_proc=59000, epsilon=0.377233, eval_avg_score=4430.56
[LOG] time=785.555s, world_size=1, ep_per_proc=60000, epsilon=0.366677, eval_avg_score=4209.2
[LOG] time=809.007s, world_size=1, ep_per_proc=61000, epsilon=0.356122, eval_avg_score=4814.08
[LOG] time=833.159s, world_size=1, ep_per_proc=62000, epsilon=0.345566, eval_avg_score=4430.92
[LOG] time=857.971s, world_size=1, ep_per_proc=63000, epsilon=0.335011, eval_avg_score=4591.56
[LOG] time=883.559s, world_size=1, ep_per_proc=64000, epsilon=0.324455, eval_avg_score=4492.36
[LOG] time=909.362s, world_size=1, ep_per_proc=65000, epsilon=0.313899, eval_avg_score=4839
[LOG] time=935.759s, world_size=1, ep_per_proc=66000, epsilon=0.303344, eval_avg_score=4671.44
[LOG] time=962.743s, world_size=1, ep_per_proc=67000, epsilon=0.292788, eval_avg_score=4771.16
[LOG] time=990.892s, world_size=1, ep_per_proc=68000, epsilon=0.282233, eval_avg_score=4878.2
[LOG] time=1019.22s, world_size=1, ep_per_proc=69000, epsilon=0.271677, eval_avg_score=4633.88
[LOG] time=1048.97s, world_size=1, ep_per_proc=70000, epsilon=0.261122, eval_avg_score=4856.76
[LOG] time=1079.42s, world_size=1, ep_per_proc=71000, epsilon=0.250566, eval_avg_score=4968.36
[LOG] time=1110.33s, world_size=1, ep_per_proc=72000, epsilon=0.240011, eval_avg_score=5052.36
[LOG] time=1142.01s, world_size=1, ep_per_proc=73000, epsilon=0.229455, eval_avg_score=5164.96
[LOG] time=1174.59s, world_size=1, ep_per_proc=74000, epsilon=0.218899, eval_avg_score=4947.88
[LOG] time=1208.39s, world_size=1, ep_per_proc=75000, epsilon=0.208344, eval_avg_score=5003.6
[LOG] time=1243.12s, world_size=1, ep_per_proc=76000, epsilon=0.197788, eval_avg_score=5375.12
[LOG] time=1278.97s, world_size=1, ep_per_proc=77000, epsilon=0.187233, eval_avg_score=5314.12
[LOG] time=1316.67s, world_size=1, ep_per_proc=78000, epsilon=0.176677, eval_avg_score=5858.04
[LOG] time=1354.58s, world_size=1, ep_per_proc=79000, epsilon=0.166122, eval_avg_score=5173.72
[LOG] time=1392.49s, world_size=1, ep_per_proc=80000, epsilon=0.155566, eval_avg_score=5475.36
[LOG] time=1431.46s, world_size=1, ep_per_proc=81000, epsilon=0.145011, eval_avg_score=5588.68
[LOG] time=1472.34s, world_size=1, ep_per_proc=82000, epsilon=0.134455, eval_avg_score=6023.72
[LOG] time=1514.74s, world_size=1, ep_per_proc=83000, epsilon=0.123899, eval_avg_score=5713.36
[LOG] time=1556.74s, world_size=1, ep_per_proc=84000, epsilon=0.113344, eval_avg_score=5854.08
[LOG] time=1601.32s, world_size=1, ep_per_proc=85000, epsilon=0.102788, eval_avg_score=6098.88
[LOG] time=1646.82s, world_size=1, ep_per_proc=86000, epsilon=0.0922328, eval_avg_score=6390.16
[LOG] time=1693.21s, world_size=1, ep_per_proc=87000, epsilon=0.0816772, eval_avg_score=6233.6
[LOG] time=1741.71s, world_size=1, ep_per_proc=88000, epsilon=0.0711217, eval_avg_score=6608.36
[LOG] time=1792.24s, world_size=1, ep_per_proc=89000, epsilon=0.0605661, eval_avg_score=6730.12
[LOG] time=1844.16s, world_size=1, ep_per_proc=90000, epsilon=0.0500106, eval_avg_score=6816.68
[LOG] time=1897.12s, world_size=1, ep_per_proc=91000, epsilon=0.05, eval_avg_score=6703.68
[LOG] time=1951.12s, world_size=1, ep_per_proc=92000, epsilon=0.05, eval_avg_score=7355.28
[LOG] time=2004.65s, world_size=1, ep_per_proc=93000, epsilon=0.05, eval_avg_score=7137.04
[LOG] time=2057.6s, world_size=1, ep_per_proc=94000, epsilon=0.05, eval_avg_score=7687.12
[LOG] time=2110.29s, world_size=1, ep_per_proc=95000, epsilon=0.05, eval_avg_score=7783.2
[LOG] time=2161.43s, world_size=1, ep_per_proc=96000, epsilon=0.05, eval_avg_score=7613.04
[LOG] time=2212.22s, world_size=1, ep_per_proc=97000, epsilon=0.05, eval_avg_score=7634.72
[LOG] time=2261.91s, world_size=1, ep_per_proc=98000, epsilon=0.05, eval_avg_score=7658.72
[LOG] time=2312.86s, world_size=1, ep_per_proc=99000, epsilon=0.05, eval_avg_score=7963.08
[LOG] time=2368.8s, world_size=1, ep_per_proc=100000, epsilon=0.05, eval_avg_score=7940.04
[PROFILE] mpi_average_weights total time per rank (sum): 0 s, avg per rank: 0 s, max rank time: 0 s
Weights saved to 2048_weights_mpi.pkl
MPI training finished. Weights saved to 2048_weights_mpi.pkl
